brand_raw,raw_text,url,size_hint_inch,price_hint_eur,platform,country,scraped_at
Toshiba,toshiba fire tv 40lf2653db 40 smart full hd hdr led tv with amazon alexa 10304724.html,https://www.currys.co.uk/products/toshiba-fire-tv-40lf2653db-40-smart-full-hd-hdr-led-tv-with-amazon-alexa-10304724.html,40.0,199.0,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense u8q 75 mini led 4k 165hz smart ai tv with freely 75u8qtuk 10284292.html,https://www.currys.co.uk/products/hisense-u8q-75-mini-led-4k-165hz-smart-ai-tv-with-freely-75u8qtuk-10284292.html,75.0,1599.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl 55p8k 55 smart 4k ultra hd hdr qled tv 10275963.html,https://www.currys.co.uk/products/tcl-55p8k-55-smart-4k-ultra-hd-hdr-qled-tv-10275963.html,55.0,429.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg qned82 55 qned ai 4k hdr smart tv 2025 55qned82a6b 10281537.html,https://www.currys.co.uk/products/lg-qned82-55-qned-ai-4k-hdr-smart-tv-2025-55qned82a6b-10281537.html,55.0,499.99,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung qn90f 85 neo qled 4k mini led vision ai smart tv 2025 qe85qn90f 10282645.html,https://www.currys.co.uk/products/samsung-qn90f-85-neo-qled-4k-mini-led-vision-ai-smart-tv-2025-qe85qn90f-10282645.html,85.0,2799.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl 65p7k 65 smart 4k ultra hd hdr qled tv 10275965.html,https://www.currys.co.uk/products/tcl-65p7k-65-smart-4k-ultra-hd-hdr-qled-tv-10275965.html,65.0,529.0,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense u7q 65 mini led 4k 144hz smart ai tv with freely 65u7qtuk 10282795.html,https://www.currys.co.uk/products/hisense-u7q-65-mini-led-4k-144hz-smart-ai-tv-with-freely-65u7qtuk-10282795.html,65.0,749.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl 98p8k 98 smart 4k ultra hd hdr qled tv 10285851.html,https://www.currys.co.uk/products/tcl-98p8k-98-smart-4k-ultra-hd-hdr-qled-tv-10285851.html,98.0,1299.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg mrgb88 50 mini rgb ai 4k hdr smart tv 2026 50mrgb88b6b 10301888.html,https://www.currys.co.uk/products/lg-mrgb88-50-mini-rgb-ai-4k-hdr-smart-tv-2026-50mrgb88b6b-10301888.html,50.0,1099.99,Currys,GB,2026-06-22T10:23:58Z
LG,lg c6 55 oled ai 4k hdr smart tv 2026 oled55c64la 10301942.html,https://www.currys.co.uk/products/lg-c6-55-oled-ai-4k-hdr-smart-tv-2026-oled55c64la-10301942.html,55.0,1799.99,Currys,GB,2026-06-22T10:23:58Z
LG,lg g6 48 oled ai 4k hdr smart tv 2026 stand version oled48g66ls 10301802.html,https://www.currys.co.uk/products/lg-g6-48-oled-ai-4k-hdr-smart-tv-2026-stand-version-oled48g66ls-10301802.html,48.0,1699.99,Currys,GB,2026-06-22T10:23:58Z
LG,lg c5 48 oled evo ai 4k hdr smart tv 2025 oled48c56lb 10282100.html,https://www.currys.co.uk/products/lg-c5-48-oled-evo-ai-4k-hdr-smart-tv-2025-oled48c56lb-10282100.html,48.0,949.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl 55p7k 55 smart 4k ultra hd hdr qled tv 10275952.html,https://www.currys.co.uk/products/tcl-55p7k-55-smart-4k-ultra-hd-hdr-qled-tv-10275952.html,55.0,379.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung qn85f 65 neo qled 4k mini led vision ai smart tv 2025 qe65qn85f 10283613.html,https://www.currys.co.uk/products/samsung-qn85f-65-neo-qled-4k-mini-led-vision-ai-smart-tv-2025-qe65qn85f-10283613.html,65.0,1099.0,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense u7q pro 100 mini led 4k 165hz smart ai tv with freely 100u7qtuk pro 10284341.html,https://www.currys.co.uk/products/hisense-u7q-pro-100-mini-led-4k-165hz-smart-ai-tv-with-freely-100u7qtuk-pro-10284341.html,100.0,2489.0,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense a7q 65 qled 4k smart ai tv with freely 65a7qtuk 10288374.html,https://www.currys.co.uk/products/hisense-a7q-65-qled-4k-smart-ai-tv-with-freely-65a7qtuk-10288374.html,65.0,549.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg qned86 100 qned evo ai mini led 4k hdr smart tv 2025 100qned86a6 10282163.html,https://www.currys.co.uk/products/lg-qned86-100-qned-evo-ai-mini-led-4k-hdr-smart-tv-2025-100qned86a6-10282163.html,100.0,2999.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg nano81a 86 nanocell ai 4k hdr smart tv 2025 86nano81a6a 10282162.html,https://www.currys.co.uk/products/lg-nano81a-86-nanocell-ai-4k-hdr-smart-tv-2025-86nano81a6a-10282162.html,86.0,1099.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl 75p7k 75 smart 4k ultra hd hdr qled tv 10277195.html,https://www.currys.co.uk/products/tcl-75p7k-75-smart-4k-ultra-hd-hdr-qled-tv-10277195.html,75.0,699.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg qned86 65 qned ai mini led 4k hdr smart tv 2026 65qned86b6b 10301914.html,https://www.currys.co.uk/products/lg-qned86-65-qned-ai-mini-led-4k-hdr-smart-tv-2026-65qned86b6b-10301914.html,65.0,1099.99,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense px3tuk smart 4k ultra hd laser tv projector 10273931.html,https://www.currys.co.uk/products/hisense-px3tuk-smart-4k-ultra-hd-laser-tv-projector-10273931.html,,1549.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung the frame pro 2026 55 neo qled 4k art mode smart ai tv with slim fit wall mount qe55ls03h 10303420.html,https://www.currys.co.uk/products/samsung-the-frame-pro-2026-55-neo-qled-4k-art-mode-smart-ai-tv-with-slim-fit-wall-mount-qe55ls03h-10303420.html,55.0,200.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg c6 77 oled ai 4k hdr smart tv 2026 oled77c64la 10302008.html,https://www.currys.co.uk/products/lg-c6-77-oled-ai-4k-hdr-smart-tv-2026-oled77c64la-10302008.html,77.0,3599.99,Currys,GB,2026-06-22T10:23:58Z
Philips,philips pus7000 65 led 4k hdr smart tv 65pus700005 10284789.html,https://www.currys.co.uk/products/philips-pus7000-65-led-4k-hdr-smart-tv-65pus700005-10284789.html,65.0,499.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung s95h 55 oled glare free 4k vision ai smart tv 2026 qe55s95h 10303294.html,https://www.currys.co.uk/products/samsung-s95h-55-oled-glare-free-4k-vision-ai-smart-tv-2026-qe55s95h-10303294.html,55.0,250.0,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense a85q 65 oled 4k smart ai tv with freely 65a85qtuk 10286383.html,https://www.currys.co.uk/products/hisense-a85q-65-oled-4k-smart-ai-tv-with-freely-65a85qtuk-10286383.html,65.0,1199.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung s95h 65 oled glare free 4k vision ai smart tv 2026 qe65s95h 10303237.html,https://www.currys.co.uk/products/samsung-s95h-65-oled-glare-free-4k-vision-ai-smart-tv-2026-qe65s95h-10303237.html,65.0,400.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg nano80 55 nanocell ai 4k hdr smart tv 2025 55nano80a6b 10282088.html,https://www.currys.co.uk/products/lg-nano80-55-nanocell-ai-4k-hdr-smart-tv-2025-55nano80a6b-10282088.html,55.0,379.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung mr95f 115 micro rgb 4k smart ai tv mre115mr95f 10296821.html,https://www.currys.co.uk/products/samsung-mr95f-115-micro-rgb-4k-smart-ai-tv-mre115mr95f-10296821.html,115.0,24999.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung u8000h 55 crystal uhd 4k hdr smart tv 2026 ue55u8000h 10303413.html,https://www.currys.co.uk/products/samsung-u8000h-55-crystal-uhd-4k-hdr-smart-tv-2026-ue55u8000h-10303413.html,55.0,99.0,Currys,GB,2026-06-22T10:23:58Z
Sony,sony bravia 3 75 led 4k hdr ai smart tv k75s38b 10282798.html,https://www.currys.co.uk/products/sony-bravia-3-75-led-4k-hdr-ai-smart-tv-k75s38b-10282798.html,75.0,999.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung qn70h 50 neo qled 4k mini led vision ai smart tv 2026 qe50qn70h 10303264.html,https://www.currys.co.uk/products/samsung-qn70h-50-neo-qled-4k-mini-led-vision-ai-smart-tv-2026-qe50qn70h-10303264.html,50.0,75.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung qn85f 55 neo qled 4k mini led vision ai smart tv 2025 qe55qn85f 10283605.html,https://www.currys.co.uk/products/samsung-qn85f-55-neo-qled-4k-mini-led-vision-ai-smart-tv-2025-qe55qn85f-10283605.html,55.0,799.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung u8000h 50 crystal uhd 4k hdr smart tv 2026 ue50u8000h 10303412.html,https://www.currys.co.uk/products/samsung-u8000h-50-crystal-uhd-4k-hdr-smart-tv-2026-ue50u8000h-10303412.html,50.0,99.0,Currys,GB,2026-06-22T10:23:58Z
Cello,cello c2424sh 24 hd ready led tv 10299025.html,https://www.currys.co.uk/products/cello-c2424sh-24-hd-ready-led-tv-10299025.html,24.0,159.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung m70h 55 4k mini led vision ai smart tv 2026 ue55m70h 10303429.html,https://www.currys.co.uk/products/samsung-m70h-55-4k-mini-led-vision-ai-smart-tv-2026-ue55m70h-10303429.html,55.0,50.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung the frame pro 2025 75 neo qled 4k art mode smart ai tv with slim fit wall mount qe75ls03fw 10284447.html,https://www.currys.co.uk/products/samsung-the-frame-pro-2025-75-neo-qled-4k-art-mode-smart-ai-tv-with-slim-fit-wall-mount-qe75ls03fw-10284447.html,75.0,1699.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl c6k 98 qdmini led 4k hdr smart google tv 98c6k 10284787.html,https://www.currys.co.uk/products/tcl-c6k-98-qdmini-led-4k-hdr-smart-google-tv-98c6k-10284787.html,98.0,1699.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung s95h 77 oled glare free 4k vision ai smart tv 2026 qe77s95h 10303267.html,https://www.currys.co.uk/products/samsung-s95h-77-oled-glare-free-4k-vision-ai-smart-tv-2026-qe77s95h-10303267.html,77.0,600.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg qned7e 85 qned ai mini led 4k hdr smart tv 2026 85qned7eb3a 10301949.html,https://www.currys.co.uk/products/lg-qned7e-85-qned-ai-mini-led-4k-hdr-smart-tv-2026-85qned7eb3a-10301949.html,85.0,999.99,Currys,GB,2026-06-22T10:23:58Z
LG,lg qned86 86 qned evo ai mini led 4k hdr smart tv 2025 86qned86a6a 10280294.html,https://www.currys.co.uk/products/lg-qned86-86-qned-evo-ai-mini-led-4k-hdr-smart-tv-2025-86qned86a6a-10280294.html,86.0,1999.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung the serif qe55ls01dauxxu 55 smart 4k ultra hd hdr qled tv with bixby and amazon alexa cloud white 10264165.html,https://www.currys.co.uk/products/samsung-the-serif-qe55ls01dauxxu-55-smart-4k-ultra-hd-hdr-qled-tv-with-bixby-and-amazon-alexa-cloud-white-10264165.html,55.0,999.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl 85p7k 85 smart 4k ultra hd hdr qled tv 10282077.html,https://www.currys.co.uk/products/tcl-85p7k-85-smart-4k-ultra-hd-hdr-qled-tv-10282077.html,85.0,899.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg nu80 75 led 4k hdr smart tv 2026 75nu800b6la 10301328.html,https://www.currys.co.uk/products/lg-nu80-75-led-4k-hdr-smart-tv-2026-75nu800b6la-10301328.html,75.0,649.99,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung u8000h 75 crystal uhd 4k hdr smart tv 2026 ue75u8000h 10303410.html,https://www.currys.co.uk/products/samsung-u8000h-75-crystal-uhd-4k-hdr-smart-tv-2026-ue75u8000h-10303410.html,75.0,99.0,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense a7q 75 qled 4k smart ai tv with freely 75a7qtuk 10283860.html,https://www.currys.co.uk/products/hisense-a7q-75-qled-4k-smart-ai-tv-with-freely-75a7qtuk-10283860.html,75.0,749.0,Currys,GB,2026-06-22T10:23:58Z
Sony,sony bravia 7 ii 65 true rgb mini led 4k hdr smart tv 2026 k65xr75m2 10304824.html,https://www.currys.co.uk/products/sony-bravia-7-ii-65-true-rgb-mini-led-4k-hdr-smart-tv-2026-k65xr75m2-10304824.html,65.0,200.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung the frame pro 2025 85 neo qled 4k art mode smart ai tv with slim fit wall mount qe85ls03fw 10284428.html,https://www.currys.co.uk/products/samsung-the-frame-pro-2025-85-neo-qled-4k-art-mode-smart-ai-tv-with-slim-fit-wall-mount-qe85ls03fw-10284428.html,85.0,1999.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg nu85 43 led 4k hdr smart tv 2026 43nu850b6la 10301897.html,https://www.currys.co.uk/products/lg-nu85-43-led-4k-hdr-smart-tv-2026-43nu850b6la-10301897.html,43.0,269.99,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung s90f 83 oled 4k vision ai smart tv 2025 qe83s90f 10284439.html,https://www.currys.co.uk/products/samsung-s90f-83-oled-4k-vision-ai-smart-tv-2025-qe83s90f-10284439.html,83.0,3299.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung r95h 75 micro rgb 4k smart ai tv 2026 mre75r95h 10303229.html,https://www.currys.co.uk/products/samsung-r95h-75-micro-rgb-4k-smart-ai-tv-2026-mre75r95h-10303229.html,75.0,600.0,Currys,GB,2026-06-22T10:23:58Z
Sony,sony bravia 3 85 led 4k hdr ai smart tv k85s38bp 10282802.html,https://www.currys.co.uk/products/sony-bravia-3-85-led-4k-hdr-ai-smart-tv-k85s38bp-10282802.html,85.0,1399.0,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense deco 43s5qtuk 43 smart 4k ultra hd hdr qled tv with freely white 10300712.html,https://www.currys.co.uk/products/hisense-deco-43s5qtuk-43-smart-4k-ultra-hd-hdr-qled-tv-with-freely-white-10300712.html,43.0,499.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung qn90f 98 neo qled 4k mini led vision ai smart tv 2025 qe98qn90f 10282643.html,https://www.currys.co.uk/products/samsung-qn90f-98-neo-qled-4k-mini-led-vision-ai-smart-tv-2025-qe98qn90f-10282643.html,98.0,5299.0,Currys,GB,2026-06-22T10:23:58Z
Sony,sony bravia 5 75 xr mini led 4k hdr smart tv k75xr55bp 10282796.html,https://www.currys.co.uk/products/sony-bravia-5-75-xr-mini-led-4k-hdr-smart-tv-k75xr55bp-10282796.html,75.0,1699.0,Currys,GB,2026-06-22T10:23:58Z
Sony,sony bravia 8 77 oled 4k hdr ai smart tv k77xr80pu 10264106.html,https://www.currys.co.uk/products/sony-bravia-8-77-oled-4k-hdr-ai-smart-tv-k77xr80pu-10264106.html,77.0,2699.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung q8f 75 qled 4k vision ai smart tv 2025 qe75q8f 10282621.html,https://www.currys.co.uk/products/samsung-q8f-75-qled-4k-vision-ai-smart-tv-2025-qe75q8f-10282621.html,75.0,1099.0,Currys,GB,2026-06-22T10:23:58Z
Sharp,sharp 4tc43hm5245kb 40 smart 4k ultra hd hdr qled tv 10294605.html,https://www.currys.co.uk/products/sharp-4tc43hm5245kb-40-smart-4k-ultra-hd-hdr-qled-tv-10294605.html,40.0,239.0,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense ux 116 trichroma rgb mini led smart ai tv with freely 116uxqtuk 10289651.html,https://www.currys.co.uk/products/hisense-ux-116-trichroma-rgb-mini-led-smart-ai-tv-with-freely-116uxqtuk-10289651.html,116.0,17999.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg g6 83 oled ai 4k hdr smart tv 2026 wall mount version oled83g64lw 10301433.html,https://www.currys.co.uk/products/lg-g6-83-oled-ai-4k-hdr-smart-tv-2026-wall-mount-version-oled83g64lw-10301433.html,83.0,5799.99,Currys,GB,2026-06-22T10:23:58Z
Sony,sony bravia 7 ii 55 true rgb mini led 4k hdr smart tv 2026 k55xr75m2 10304710.html,https://www.currys.co.uk/products/sony-bravia-7-ii-55-true-rgb-mini-led-4k-hdr-smart-tv-2026-k55xr75m2-10304710.html,55.0,200.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl 75p8k 75 smart 4k ultra hd hdr qled tv 10277192.html,https://www.currys.co.uk/products/tcl-75p8k-75-smart-4k-ultra-hd-hdr-qled-tv-10277192.html,75.0,699.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung s85f 83 oled 4k vision ai smart tv 2025 qe83s85f 10282656.html,https://www.currys.co.uk/products/samsung-s85f-83-oled-4k-vision-ai-smart-tv-2025-qe83s85f-10282656.html,83.0,2799.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg m5 65 oled evo ai 4k hdr true wireless smart tv 2025 oled65m59la 10282096.html,https://www.currys.co.uk/products/lg-m5-65-oled-evo-ai-4k-hdr-true-wireless-smart-tv-2025-oled65m59la-10282096.html,65.0,2299.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg b6 55 oled ai 4k hdr smart tv 2026 oled55b6elc 10301907.html,https://www.currys.co.uk/products/lg-b6-55-oled-ai-4k-hdr-smart-tv-2026-oled55b6elc-10301907.html,55.0,1099.99,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung u8000h 65 crystal uhd 4k hdr smart tv 2026 ue65u8000h 10303404.html,https://www.currys.co.uk/products/samsung-u8000h-65-crystal-uhd-4k-hdr-smart-tv-2026-ue65u8000h-10303404.html,65.0,99.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung qn990f 65 neo qled 8k mini led vision ai smart tv 2025 qe65qn990ft 10282694.html,https://www.currys.co.uk/products/samsung-qn990f-65-neo-qled-8k-mini-led-vision-ai-smart-tv-2025-qe65qn990ft-10282694.html,65.0,2999.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung the movingstyle ue27lsm7faxxxu 27 smart quad hd hdr led tv white 10296272.html,https://www.currys.co.uk/products/samsung-the-movingstyle-ue27lsm7faxxxu-27-smart-quad-hd-hdr-led-tv-white-10296272.html,27.0,150.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg qned82 75 qned ai 4k hdr smart tv 2025 75qned82a6b 10281540.html,https://www.currys.co.uk/products/lg-qned82-75-qned-ai-4k-hdr-smart-tv-2025-75qned82a6b-10281540.html,75.0,1199.0,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense 65ur9stuk 65 smart 4k ultra hd hdr rgb mini led tv 10300466.html,https://www.currys.co.uk/products/hisense-65ur9stuk-65-smart-4k-ultra-hd-hdr-rgb-mini-led-tv-10300466.html,65.0,2999.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg c6 65 oled ai 4k hdr smart tv 2026 oled65c66lb 10301817.html,https://www.currys.co.uk/products/lg-c6-65-oled-ai-4k-hdr-smart-tv-2026-oled65c66lb-10301817.html,65.0,2599.99,Currys,GB,2026-06-22T10:23:58Z
LG,lg qned72 75 qned ai 4k hdr smart tv 2026 75qned72b6a 10301333.html,https://www.currys.co.uk/products/lg-qned72-75-qned-ai-4k-hdr-smart-tv-2026-75qned72b6a-10301333.html,75.0,999.99,Currys,GB,2026-06-22T10:23:58Z
Philips,philips 50pus780012 50 smart 4k ultra hd hdr qled tv 10283472.html,https://www.currys.co.uk/products/philips-50pus780012-50-smart-4k-ultra-hd-hdr-qled-tv-10283472.html,50.0,359.0,Currys,GB,2026-06-22T10:23:58Z
Sony,sony bravia 7 ii 50 true rgb mini led 4k hdr smart tv 2026 k50xr75m2 10304676.html,https://www.currys.co.uk/products/sony-bravia-7-ii-50-true-rgb-mini-led-4k-hdr-smart-tv-2026-k50xr75m2-10304676.html,50.0,200.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl 85p8k 85 smart 4k ultra hd hdr qled tv 10284463.html,https://www.currys.co.uk/products/tcl-85p8k-85-smart-4k-ultra-hd-hdr-qled-tv-10284463.html,85.0,949.0,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense canvas s7nq 65 qled 4k smart tv with freely and art mode 65s7nqtuk 10286245.html,https://www.currys.co.uk/products/hisense-canvas-s7nq-65-qled-4k-smart-tv-with-freely-and-art-mode-65s7nqtuk-10286245.html,65.0,949.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl c8l 65 sqdmini led 4k hdr smart google tv 65c8luk 10303617.html,https://www.currys.co.uk/products/tcl-c8l-65-sqdmini-led-4k-hdr-smart-google-tv-65c8luk-10303617.html,65.0,200.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg g6 97 oled ai 4k hdr smart tv 2026 wall mount version oled97g64lw 10301387.html,https://www.currys.co.uk/products/lg-g6-97-oled-ai-4k-hdr-smart-tv-2026-wall-mount-version-oled97g64lw-10301387.html,97.0,15999.99,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl t6c 65 qled 4k hdr smart fire tv with freely 65t6cuk 10282061.html,https://www.currys.co.uk/products/tcl-t6c-65-qled-4k-hdr-smart-fire-tv-with-freely-65t6cuk-10282061.html,65.0,446.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl c8l 55 sqdmini led 4k hdr smart google tv 55c8luk 10303596.html,https://www.currys.co.uk/products/tcl-c8l-55-sqdmini-led-4k-hdr-smart-google-tv-55c8luk-10303596.html,55.0,200.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg nu80 65 led 4k hdr smart tv 2026 65nu800b6la 10301335.html,https://www.currys.co.uk/products/lg-nu80-65-led-4k-hdr-smart-tv-2026-65nu800b6la-10301335.html,65.0,529.99,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense u7q 100 mini led 4k 165hz smart ai tv with freely 100u7qtuk 10284866.html,https://www.currys.co.uk/products/hisense-u7q-100-mini-led-4k-165hz-smart-ai-tv-with-freely-100u7qtuk-10284866.html,100.0,1999.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg c6 65 oled ai 4k hdr smart tv 2026 oled65c64la 10301788.html,https://www.currys.co.uk/products/lg-c6-65-oled-ai-4k-hdr-smart-tv-2026-oled65c64la-10301788.html,65.0,2599.99,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl c6k 75 qdmini led 4k hdr smart google tv 75c6k 10281854.html,https://www.currys.co.uk/products/tcl-c6k-75-qdmini-led-4k-hdr-smart-google-tv-75c6k-10281854.html,75.0,899.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg nano80 43 nanocell ai 4k hdr smart tv 2025 43nano80a6b 10282087.html,https://www.currys.co.uk/products/lg-nano80-43-nanocell-ai-4k-hdr-smart-tv-2025-43nano80a6b-10282087.html,43.0,248.97,Currys,GB,2026-06-22T10:23:58Z
Sony,sony bravia 9 65 qled xr mini led 4k hdr smart tv k65xr90pu 10272015.html,https://www.currys.co.uk/products/sony-bravia-9-65-qled-xr-mini-led-4k-hdr-smart-tv-k65xr90pu-10272015.html,65.0,2299.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg nu80 50 led 4k hdr smart tv 2026 50nu800b6lc 10301322.html,https://www.currys.co.uk/products/lg-nu80-50-led-4k-hdr-smart-tv-2026-50nu800b6lc-10301322.html,50.0,329.99,Currys,GB,2026-06-22T10:23:58Z
LG,lg qned86 50 qned ai mini led 4k hdr smart tv 2026 50qned86b6b 10301894.html,https://www.currys.co.uk/products/lg-qned86-50-qned-ai-mini-led-4k-hdr-smart-tv-2026-50qned86b6b-10301894.html,50.0,799.99,Currys,GB,2026-06-22T10:23:58Z
Hisense,hisense u8q 85 mini led 4k 165hz smart ai tv with freely 85u8qtuk 10286232.html,https://www.currys.co.uk/products/hisense-u8q-85-mini-led-4k-165hz-smart-ai-tv-with-freely-85u8qtuk-10286232.html,85.0,2099.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl 75p6kuk 75 smart 4k ultra hd hdr led tv 10281521.html,https://www.currys.co.uk/products/tcl-75p6kuk-75-smart-4k-ultra-hd-hdr-led-tv-10281521.html,75.0,549.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung u8000h 85 crystal uhd 4k hdr smart tv 2026 ue85u8000h 10303430.html,https://www.currys.co.uk/products/samsung-u8000h-85-crystal-uhd-4k-hdr-smart-tv-2026-ue85u8000h-10303430.html,85.0,99.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung qn990f 85 neo qled 8k mini led vision ai smart tv 2025 qe85qn990f 10282700.html,https://www.currys.co.uk/products/samsung-qn990f-85-neo-qled-8k-mini-led-vision-ai-smart-tv-2025-qe85qn990f-10282700.html,85.0,5499.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg b6 65 oled ai 4k hdr smart tv 2026 oled65b6elc 10301905.html,https://www.currys.co.uk/products/lg-b6-65-oled-ai-4k-hdr-smart-tv-2026-oled65b6elc-10301905.html,65.0,1599.99,Currys,GB,2026-06-22T10:23:58Z
LG,lg qned9ma 86 qned evo ai mini led 4k hdr true wireless smart tv 2025 86qned9ma6b 10282164.html,https://www.currys.co.uk/products/lg-qned9ma-86-qned-evo-ai-mini-led-4k-hdr-true-wireless-smart-tv-2025-86qned9ma6b-10282164.html,86.0,2199.0,Currys,GB,2026-06-22T10:23:58Z
Samsung,samsung s95h 48 oled glare free 4k vision ai smart tv 2026 qe48s95h 10303279.html,https://www.currys.co.uk/products/samsung-s95h-48-oled-glare-free-4k-vision-ai-smart-tv-2026-qe48s95h-10303279.html,48.0,150.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg qned86 75 qned ai mini led 4k hdr smart tv 2026 75qned86b6b 10301870.html,https://www.currys.co.uk/products/lg-qned86-75-qned-ai-mini-led-4k-hdr-smart-tv-2026-75qned86b6b-10301870.html,75.0,1699.99,Currys,GB,2026-06-22T10:23:58Z
LG,lg g5 83 oled evo ai 4k hdr smart tv 2025 wall mount version oled83g54lw 10282103.html,https://www.currys.co.uk/products/lg-g5-83-oled-evo-ai-4k-hdr-smart-tv-2025-wall-mount-version-oled83g54lw-10282103.html,83.0,5499.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl c7k 115 qdmini led 4k hdr smart google tv 115c7kuk 10286240.html,https://www.currys.co.uk/products/tcl-c7k-115-qdmini-led-4k-hdr-smart-google-tv-115c7kuk-10286240.html,115.0,7499.0,Currys,GB,2026-06-22T10:23:58Z
Sony,sony bravia 5 98 xr mini led 4k hdr smart tv k98xr55bp 10282790.html,https://www.currys.co.uk/products/sony-bravia-5-98-xr-mini-led-4k-hdr-smart-tv-k98xr55bp-10282790.html,98.0,3999.0,Currys,GB,2026-06-22T10:23:58Z
TCL,tcl c7l 65 sqdmini led 4k hdr smart google tv 65c7luk 10303595.html,https://www.currys.co.uk/products/tcl-c7l-65-sqdmini-led-4k-hdr-smart-google-tv-65c7luk-10303595.html,65.0,200.0,Currys,GB,2026-06-22T10:23:58Z
LG,lg c6 55 oled evo ai 4k hdr smart tv 2026 oled55c66lb 10301816.html,https://www.currys.co.uk/products/lg-c6-55-oled-evo-ai-4k-hdr-smart-tv-2026-oled55c66lb-10301816.html,55.0,1799.99,Currys,GB,2026-06-22T10:23:58Z
